title,description,season,episode,episode_title,content,genre
,,2,27,폭발! 이것이야말로 나루토 인법첩,"코노하 안에서는 카카시가 병원 침대에 누워 있고, 가이와 다른 상급 닌자들이 병실을 지키며 이타치의 츠쿠요미가 남긴 후유증을 걱정한다. 그 사이 지라이야는 나루토를 데리고 코노하 밖으로 나갈 준비를 시작한다. 지라이야는 나루토에게 아카츠키라는 위험한 조직이 나루토 몸속의 구미를 노리고 있기 때문에, 그들이 움직이기 전에 5대 호카게를 찾아 마을 방어를 정비해야 한다고 설명한다. 나루토는 호카게 이야기에 마음이 끌려 지라이야와 함께 마을을 떠나기로 한다. 둘은 일락 라멘에서 식사를 마친 뒤 짐을 꾸려 마을을 나간다. 한편, 키사메와 이타치는 나루토를 쫓기 위해 코노하 근처에서 정보를 수집하다가, 지라이야가 나루토를 데리고 마을을 떠났다는 소식을 알아낸다. 이타치는 동생 사스케가 있는 코노하에도 잠시 들렀다가 떠났지만, 사스케와 마주치지는 못한 채 마을을 벗어난다. 병원에 누워 있던 사스케는 카카시와 가이의 대화를 통해 이타치가 마을에 왔었다는 사실을 듣고 충격을 받는다. 그는 어릴 적 일어난 우치하 일족 학살의 주범이자 자신이 복수를 맹세한 형 이타치가 코노하에 왔다가 떠났다는 점에 집착해, 퇴원을 서둘러 병원을 뛰쳐나와 이타치를 쫓기 시작한다. 다른 한편, 지라이야와 나루토는 첫 번째 목적지인 온천 마을에 도착해 숙소를 잡고, 지라이야는 예전처럼 목욕탕을 엿보며 술을 마시고, 나루토는 라멘을 먹으며 다음 수련을 생각한다. 이타치와 키사메는 나루토의 차크라를 감지하며 두 사람이 묵는 여관이 있는 마을 근처까지 접근한다.",
,,2,28,리미트(한계의) 대승리! ~ 빛과 어둠 ~,"밤이 된 온천 마을에서는 나루토가 여관 방에서 잠들어 있고, 지라이야는 근처 술집에서 술을 마시며 정보를 모은다. 그 시각, 사스케는 마을을 떠나 도로를 달리던 중, 이타치와 키사메가 지나갔다는 단서를 추적해 인근 마을의 여관으로 향한다. 이타치와 키사메는 이미 나루토가 묵고 있는 여관을 찾아내 복도에 모습을 드러내고, 나루토의 방문 앞에 선다. 나루토는 안에서 문을 열려던 순간 낯선 기척에 멈칫하고, 이타치가 문을 열려는 찰나, 복도 끝에서 사스케가 나타나 두 사람을 향해 수리검과 화둔술을 날리며 막아선다. 사스케는 오랜만에 만난 형을 향해 분노를 터뜨리며 공격하지만, 이타치는 사륜안과 압도적인 실력으로 사스케의 움직임을 간단히 제압한다. 키사메는 옆에서 상황을 지켜보며, 나루토를 데려가는 동안 사스케를 죽여 버릴까 묻지만, 이타치는 사스케를 살려두겠다고 하며 직접 상대한다. 사스케는 치도리를 사용해 이타치에게 돌진하지만, 이타치는 사스케의 팔을 잡고 벽에 내던진 뒤, 츠쿠요미를 사용해 사스케를 환술 세계에 가둔다. 환술 속에서 사스케는 우치하 일족이 학살당했던 그날의 기억을 끝없이 반복해서 보게 되고, 정신적으로 큰 충격을 받는다. 현실로 돌아왔을 때 사스케는 이미 눈이 풀려 쓰러져 버린다. 복도에서 난 기척을 느낀 지라이야는 서둘러 여관으로 돌아와 방 앞에서 쓰러진 사스케와, 여전히 안에 있는 나루토, 그리고 앞에 서 있는 이타치와 키사메를 동시에 확인한다. 이타치와 키사메는 지라이야가 전설의 산닌이라는 것을 알자, 전면전을 피하는 대신 빠르게 나루토를 데리고 달아날 방법을 찾는다.",
,,2,29,"3대여, 영원히…!!","여관 복도에서 지라이야와 이타치, 키사메가 대치한다. 키사메는 지라이야와 싸우면 둘 다 큰 피해를 입을 것이라며 도망을 제안하지만, 이타치는 나루토를 포기하지 않겠다고 말한다. 지라이야는 먼저 여관 방 안에 있는 나루토를 보호하기 위해 입구와 복도에 독특한 인술을 발동해 통로 전체를 거대한 두꺼비의 식도처럼 만들어 버린다. 이 공간 안에 갇힌 이타치와 키사메는 사방이 끈적한 살벽으로 둘러싸인 상태가 되고, 지라이야는 이 공간을 수축시켜 둘을 그대로 소화해 없애버리겠다고 한다. 키사메는 힘으로 벽을 잘라 보려 하지만, 살벽은 쉽게 잘리지 않는다. 이타치는 침착하게 오른쪽 눈에 새로운 술법을 발동시키고, 검은 화염 ‘아마테라스’를 사용해 식도 벽을 불태운다. 아마테라스의 불꽃은 닿는 모든 것을 검게 태워 없애며, 두꺼비의 식도는 구멍이 나고, 이타치와 키사메는 그 틈으로 탈출한다. 두 사람은 더 이상 싸움을 이어가지 않고 후퇴를 선택하고, 이타치는 아마테라스로 따라오는 흔적까지 지워버린 뒤 키사메와 함께 그 자리를 떠난다. 지라이야는 불길이 남아 있는 식도 안에서 나루토와 사스케를 안전하게 꺼내고, 두꺼비 소환을 해제한다. 나루토는 무슨 일이 있었는지 잘 이해하지 못한 상태에서 깨어나고, 사스케는 여전히 츠쿠요미의 후유증으로 의식을 잃은 채다. 지라이야는 나루토에게 자신을 노리는 자들이 얼마나 위험한지 다시 한번 강조하고, 호텔은 이제 더 이상 안전하지 않으니 즉시 다른 곳으로 이동할 것이라고 말한다. 한편, 코노하 쪽에서는 카카시와 가이, 그리고 다른 상급 닌자들이 이타치와 키사메가 마을을 떠났다는 보고를 받고, 아카츠키의 움직임과 목적을 논의한다. 오로치마루와의 전투로 이미 큰 피해를 입은 코노하는, 이제 또 다른 거대 조직 아카츠키의 위협까지 고려해야 하는 상황이 되었음을 깨닫는다.",
,,2,30,아침 안개의 귀향,"지라이야는 사스케를 근처 의료 닌자가 있는 곳에 잠시 맡기고, 나루토와 함께 5대 호카게 후보인 쓰나데를 찾기 위한 여정을 본격적으로 시작한다. 지라이야는 이동 중 나루토에게 아카츠키의 존재와 그들이 꼬리 짐승을 노리는 이유, 그리고 나루토 안의 구미가 그 목표 중 하나라는 점을 설명한다. 나루토는 자신이 위험한 표적인 동시에 마을에 중요한 존재라는 사실을 다시 인식하고, 더 강해져야겠다고 다짐한다. 둘은 여러 마을과 여관을 전전하며 도박을 좋아하는 쓰나데의 흔적을 쫓는다. 지라이야는 술집과 카지노를 돌아다니며 정보상들에게 돈을 뿌리고, 나루토는 그 옆에서 기다리다가 지라이야의 방탕한 행동에 매번 화를 낸다. 한편, 수련도 병행하기 위해 지라이야는 나루토에게 새로운 고급 술법인 ‘나선환(라센간)’의 기본 개념을 설명한다. 첫 단계로, 물풍선 속의 물을 회전시키는 수련을 시킨다. 나루토는 손바닥에서 회전하는 차크라를 만들지 못해 물풍선만 손으로 주물러대다가 계속 터뜨리지 못하고, 하루 종일 물에 젖으며 실패를 거듭한다. 지라이야는 나루토의 집중력이 산만하다고 지적하면서도, 이 술법이 나루토에게 매우 잘 맞을 것이라고 말한다. 다른 장면에서는 코노하 안에서 시노, 네지, 이노, 시카마루 등 다른 동기들이 각자의 방식으로 수련을 계속하고, 가이는 중상을 입은 리를 데리고 츠나데가 아니면 치료하기 어렵다는 진단을 듣는다. 이 정보는 코노하 쪽에서도 쓰나데를 찾아 데려오려는 필요성을 더욱 키운다. 에피소드 마지막에는 지라이야와 나루토가 새로운 도시에 도착해, 도박장에서 돈을 잃고 있는 금발 여성을 쓰나데일 가능성이 있다고 의심하며, 지라이야가 그쪽으로 시선을 돌리는 장면으로 끝난다.",
,,2,31,사륜안VS사륜안!!,"지라이야와 나루토는 도박장과 술집을 전전하다가, 큰 돈을 잃고 있는 금발의 여성을 발견하고 그녀가 전설의 3닌자 중 한 명인 쓰나데라는 것을 확인한다. 쓰나데 옆에는 제자이자 조카 같은 존재인 시즈네가 함께 있고, 지라이야는 둘에게 다가가 3대 호카게가 죽었고, 쓰나데에게 5대 호카게 자리를 맡아 달라고 정식으로 제안한다. 쓰나데는 술잔을 기울이며 호카게라는 직책을 “곧 죽는 바보 자리”라고 비하하고, 과거 호카게가 되려다 죽은 사람들 이야기를 언급하며 냉소적으로 거절한다. 옆에서 그 말을 듣던 나루토는 자신이 언젠가 호카게가 될 거라고 늘 떠들어왔던 터라, 쓰나데의 반응에 분노해 자리에서 벌떡 일어나 쓰나데에게 시비를 건다. 나루토는 쓰나데에게 덤벼들지만, 쓰나데는 가볍게 손가락 하나로 테이블을 부숴 버리는 괴력과 압도적인 스피드로 나루토를 제압해, 나루토는 그대로 바닥에 나뒹군다. 그럼에도 나루토가 포기하지 않고 일어나자, 쓰나데는 나루토가 쓴다는 고급 술법의 실력을 시험해 보기로 하고, 일주일 안에 새로운 술법을 완성해 보이면 자신이 늘 목에 걸고 있는 1착 보물 목걸이를 주겠다고, 대신 실패하면 나루토의 나뭇잎 이마 보호대를 빼앗겠다는 내기를 제안한다. 지라이야는 옆에서 말리지만, 나루토는 도발에 넘어가 내기를 받아들이고, 쓰나데는 비웃듯 자리를 떠난다. 이후 지라이야는 나루토에게 이 내기를 그대로 수련 과제로 삼고, 나선환 완성을 위한 두 번째 단계 수련을 설명하며, 물풍선 단계에서 한 단계 더 나아간 훈련 준비를 한다.",
,,2,32,"OH, NO~! 지라이야의 여난, 나루토의 재난","쓰나데와 시즈네는 여관을 떠나 다른 마을로 이동하면서, 지라이야의 제안과 호카게 자리, 그리고 코노하로 돌아가라는 말에 대해 대화를 나눈다. 밤이 되자 쓰나데는 과거를 떠올린다. 어릴 적, 동생 나와키에게 호카게의 이마 보호대를 선물하며 언젠가 나와키가 호카게가 되기를 바랐던 기억, 그러나 나와키가 전쟁터에서 돌연 사망했다는 소식과 함께 피투성이 시신이 되어서 돌아온 날의 기억이 회상된다. 나와키의 죽음 이후, 쓰나데는 연인 다ン과 함께 “전쟁에 죽는 동료를 줄이자”고 꿈꾸며 의료 닌자 시스템을 제안하고, 의료술에 헌신하지만, 전장에서 부상자를 구하려고 했던 다ン 역시 피를 많이 흘려 죽어가고, 쓰나데가 필사적으로 치료를 시도하지만 끝내 막지 못한 과거가 나온다. 이 두 번의 상실로 인해 쓰나데는 피를 보는 것만으로도 몸이 굳는 혈액 공포증을 얻게 되었고, 동시에 ‘호카게를 꿈꾸다 죽은 사람들’을 떠올리며 호카게라는 존재 자체에 혐오를 품게 되었다는 사실이 드러난다. 한편, 다른 장소에서는 오로치마루와 카부토가 3대 호카게에게 당한 팔의 봉인 상처 때문에 여전히 술법을 쓰지 못하고 고통에 시달리고 있고, 이를 치료해 줄 수 있는 인물이 쓰나데뿐이라는 이야기를 나눈다. 오로치마루는 쓰나데를 찾아가 자신의 팔을 치료해 달라고 부탁하기로 하고, 그 대가로 쓰나데가 가장 원하는 것을 약속하겠다고 말한다. 에피소드 후반부, 외딴 마을의 술집에서 오로치마루와 카부토가 쓰나데 앞에 모습을 드러내고, 오로치마루는 자신의 팔을 보여 주며 쓰나데에게 은밀한 거래를 제안한다.",
,,2,33,"포효하라 치도리, 절규하라 사스케!","술집에서 마주 앉은 쓰나데와 오로치마루, 그리고 옆에 선 카부토 사이의 대화가 이어진다. 오로치마루는 3대 호카게가 시귀봉진으로 자신의 팔을 봉인해, 더 이상 술법을 사용할 수 없게 된 상태라고 말하며, 쓰나데가 가진 의료술과 봉인술이라면 이 팔을 되돌릴 수 있을 것이라고 설명한다. 쓰나데는 그 대가가 무엇인지 묻고, 오로치마루는 쓰나데가 가장 원해 온 것, 즉 죽은 나와키와 다ン을 되살려 주겠다고 약속한다. 쓰나데는 이 말을 듣고 충격에 빠지고, 시즈네는 옆에서 이 제안이 얼마나 위험한지 직감해 강하게 반대한다. 오로치마루는 쓰나데에게 생각할 시간을 주겠다며, 일주일 안에 대답을 들려 달라고 하고, 그 사이 코노하를 공격하지 않겠다고 약속한다. 쓰나데는 한동안 침묵을 지키다 결국 “일주일 후 약속 장소에서 만나겠다”고 답하고, 오로치마루와 카부토는 자리를 떠난다. 한편, 다른 마을에서는 지라이야가 나루토에게 나선환 수련 두 번째 단계를 본격적으로 시키고 있다. 이번에는 물 대신 고무 공을 사용해, 손안에서 차크라를 회전시켜 겉면을 찢어 터뜨리는 수련이다. 나루토는 고무 공을 손으로 억지로 비틀다 손을 비비다 해 보지만, 제대로 된 회전 차크라를 만들지 못해 공은 터지지 않는다. 지라이야는 나루토에게 차크라를 단순히 내보내는 것이 아니라, 서로 다른 방향의 회전을 겹쳐 강한 마찰을 만들어야 한다고 설명하고, 나루토는 그 말을 이해하려 애쓰면서도 하루 종일 공만 만지작거리다 지쳐 쓰러진다. 멀리 떨어진 숙소에서 시즈네는 쓰나데를 말리며 “오로치마루를 도우면 코노하를 배신하는 것”이라고 설득하고, 쓰나데는 나와키와 다ン의 환영을 떠올리며 방 안에서 혼자 술잔을 붙든 채 고뇌한다.",
,,2,34,"어리석은 동생이여 원망하고, 증오해라!","시간이 흐르며 나루토의 나선환 수련은 계속된다. 나루토는 고무 공을 손으로 비틀고 손가락으로 찌르다 못해, 그림자 분신을 활용해 한 손엔 공을 들고, 다른 한 손으로 공을 비트는 식으로 ‘두 방향 회전’을 강제로 만들어 내는 방법을 떠올린다. 분신이 공을 반대 방향에서 밀어주고, 본체가 차크라를 회전시키는 식으로 여러 차례 시도한 끝에, 드디어 고무 공 표면이 찢어지며 터지는 데 성공한다. 지라이야는 나루토의 발상을 보며, 본래라면 한 손 안에서 전부 해결해야 하지만, 나루토다운 방법으로 2단계를 통과했다고 평가한다. 다음 단계로 지라이야는 나루토에게 물이 담긴 풍차형 풍선이 아니라, ‘단단한 고무 공보다 더 단단한 것’을 보여 주며, 마지막 단계는 회전력에 ‘형태’와 ‘힘’을 더해 실제 공격에 쓸 수 있는 상태로 만드는 것이라고 설명한다. 한편 쓰나데는 오로치마루와의 약속날을 앞두고, 나와키와 다ン이 살아 돌아오는 상상을 하며 흔들리고 있고, 시즈네는 그런 쓰나데를 설득하기 위해 코노하 붕괴 때 본 희생자들, 특히 리의 상태를 다시 언급하며, 쓰나데가 호카게가 된다면 더 많은 생명을 구할 수 있다고 말한다. 그러나 쓰나데는 호카게와 관련된 이름을 들으면 얼굴을 굳히며 대화를 피하고, 결국 혼자 마을을 나와 약속장소로 향한다. 그 즈음 다른 마을에서는 지라이야와 나루토가 쓰나데를 쫓아 이동 중이며, 지라이야는 나루토에게 자신이 쓰나데와 관련된 옛 동료이자 산닌이라는 사실을 다시 한 번 상기시키고, 쓰나데가 호카게가 되지 않으면 코노하가 위험하다는 점을 이야기한다. 에피소드 마지막에는 쓰나데가 외딴 폐허 마을의 광장에 도착해 서 있고, 약속 시간에 맞춰 나타난 오로치마루와 카부토가 그녀 앞에 다시 서는 장면으로 끝난다.",
,,2,35,수행개시 나는 반드시 강해지겠어!,"시간이 흐르며 나루토의 나선환 수련은 계속된다. 나루토는 고무 공을 손으로 비틀고 손가락으로 찌르다 못해, 그림자 분신을 활용해 한 손엔 공을 들고, 다른 한 손으로 공을 비트는 식으로 ‘두 방향 회전’을 강제로 만들어 내는 방법을 떠올린다. 분신이 공을 반대 방향에서 밀어주고, 본체가 차크라를 회전시키는 식으로 여러 차례 시도한 끝에, 드디어 고무 공 표면이 찢어지며 터지는 데 성공한다. 지라이야는 나루토의 발상을 보며, 본래라면 한 손 안에서 전부 해결해야 하지만, 나루토다운 방법으로 2단계를 통과했다고 평가한다. 다음 단계로 지라이야는 나루토에게 물이 담긴 풍차형 풍선이 아니라, ‘단단한 고무 공보다 더 단단한 것’을 보여 주며, 마지막 단계는 회전력에 ‘형태’와 ‘힘’을 더해 실제 공격에 쓸 수 있는 상태로 만드는 것이라고 설명한다. 한편 쓰나데는 오로치마루와의 약속날을 앞두고, 나와키와 다ン이 살아 돌아오는 상상을 하며 흔들리고 있고, 시즈네는 그런 쓰나데를 설득하기 위해 코노하 붕괴 때 본 희생자들, 특히 리의 상태를 다시 언급하며, 쓰나데가 호카게가 된다면 더 많은 생명을 구할 수 있다고 말한다. 그러나 쓰나데는 호카게와 관련된 이름을 들으면 얼굴을 굳히며 대화를 피하고, 결국 혼자 마을을 나와 약속장소로 향한다. 그 즈음 다른 마을에서는 지라이야와 나루토가 쓰나데를 쫓아 이동 중이며, 지라이야는 나루토에게 자신이 쓰나데와 관련된 옛 동료이자 산닌이라는 사실을 다시 한 번 상기시키고, 쓰나데가 호카게가 되지 않으면 코노하가 위험하다는 점을 이야기한다. 에피소드 마지막에는 쓰나데가 외딴 폐허 마을의 광장에 도착해 서 있고, 약속 시간에 맞춰 나타난 오로치마루와 카부토가 그녀 앞에 다시 서는 장면으로 끝난다.",
,,2,36,근성!!! 터져라 물풍선!,"폐허 마을에서 쓰나데가 오로치마루를 기습하려다 카부토에게 저지당한 직후, 오로치마루는 팔을 치료받기 위한 거래를 계속 압박하고 쓰나데는 혈액 공포증 때문에 제대로 싸우지 못한 채 위기에 몰린다. 이때 지라이야와 나루토, 시즈네가 도착해 쓰나데 앞을 막아서고, 오로치마루와 카부토, 지라이야와 나루토, 시즈네가 각각 대치한다. 지라이야는 예전에 쓰나데에게 약을 먹은 탓에 차크라 조절이 어긋나 전력으로 싸우지 못하고, 쓰나데는 혈액 공포증과 카부토의 정밀 타격 때문에 몸이 제대로 움직이지 않는다. 오로치마루는 나루토 안의 구미를 경계하면서도, 카부토에게 나루토를 먼저 제거하라고 지시하고, 시즈네는 침과 독술을 써서 카부토를 견제한다. 카부토는 의료 닌자의 지식을 바탕으로 상대 근육과 신경을 노려 움직임을 봉쇄하며 전장을 교란하고, 싸움은 지라이야 측이 불리한 상황에서 계속된다. 쓰나데는 몸이 굳어 무릎을 꿇은 상태로 나루토를 지켜보며, 나와키와 단의 죽음을 떠올리는 한편, 자신이 다시 한번 소중한 사람을 잃게 될지 모른다는 두려움에 사로잡힌다.",
,,2,37,나뭇잎 마크와 서클렛,"전황이 불리하게 흐르자, 나루토는 쓰나데와의 내기에서 완성하겠다고 했던 나선환을 실제 전투에서 쓰기로 결심한다. 시즈네가 카부토를 붙잡아 시간을 벌고, 나루토는 그림자 분신을 활용해 한 손에 차크라를 모으고 다른 손으로 회전을 돕는 방식으로 미완성 상태의 나선환을 만들려 한다. 처음 시도는 불완전해 카부토에게 읽히고, 카부토는 의료 체술로 나루토의 다리 근육과 신경을 노려 움직임을 둔하게 만든다. 이후 다시 접근한 나루토는 몸을 던지듯이 파고들어 결국 카부토의 복부에 나선환을 적중시키고, 카부토는 거센 회전력에 의해 몸이 날아가 큰 데미지를 입는다. 그러나 카부토는 맞는 순간 스스로의 손으로 나루토의 흉부와 심장 근처의 차크라 경로를 끊는 처치를 해 두어, 나루토의 심장 박동과 차크라 흐름이 비정상적으로 약해진다. 쓰나데는 나루토가 쓰러지는 모습을 보고 충격을 받으며, 카부토는 현재 상태라면 나루토는 곧 죽게 될 것이라고 말하고 물러난다. 오로치마루는 팔을 치료받기 위해 싸움을 계속 지켜보며, 쓰나데가 어떤 선택을 할지 기다린다.",
,,2,38,파문,"나루토가 거의 죽기 직전의 상태에 빠지자, 쓰나데는 나와키와 단의 죽음을 떠올리며 또다시 소중한 사람을 잃게 될지 모른다는 공포와, 이번만큼은 지켜내고 싶다는 마음 사이에서 갈등한다. 결국 쓰나데는 나루토 옆에 무릎을 꿇고 자신의 이마에 봉인해 두었던 음양 인술의 비술을 해제해 ‘창조 재생’을 사용한다. 이 술식으로 자신의 세포 재생력을 극한까지 끌어올려 몸을 소모하는 대신, 나루토의 심장과 손상의 차크라 경로를 되살리는 고난도의 치료를 감행하고, 나루토의 맥박과 호흡이 서서히 정상으로 돌아온다. 이때 오로치마루가 직접 나루토를 죽이려 다가오자, 쓰나데는 앞에 서서 공격을 막아 내며 나루토와 그의 꿈을 지키겠다고 선언한다. 쓰나데는 나루토에게 맡겨 두었던 목걸이를 다시 손에 쥐고, 더 이상 과거의 실패에 묶이지 않겠다고 결심한 뒤, 오로치마루와 정면으로 싸울 의지를 드러낸다. 그 사이 지라이야도 약의 영향 속에서 차크라 조절을 억지로 끌어올려 전투 준비를 하고, 세 전설의 닌자가 모두 전장에 나설 태세를 갖추면서 싸움은 삼닌의 대결 양상으로 넘어갈 준비를 한다.",
,,2,39,분노폭발! 용서할 수 없다니깐!,"쓰나데, 지라이야, 오로치마루는 각각 소환술로 자신들의 거대 소환수를 불러 전장을 확대한다. 오로치마루는 거대한 뱀 만다를, 지라이야는 두꺼비 보스 감마분타를, 쓰나데는 거대 달팽이 카츠유를 소환해, 세 소환수가 폐허 마을 주위를 가득 메운 채 충돌한다. 만다는 재빠른 동체와 독니를 이용해 감마분타와 카츠유를 동시에 공격하며 우위를 점하려 하고, 감마분타는 칼과 체중을 이용해 맞선다. 카츠유는 체액과 분열 능력으로 아군을 보호하며 독을 중화한다. 지라이야는 약 기운 때문에 공격술 위주로만 싸우고 방어는 감마분타에 맡기고, 쓰나데는 만다의 머리 위로 뛰어올라 감마분타의 칼을 박아 만다의 몸을 땅에 고정시킨 뒤, 괴력을 이용해 오로치마루에게 일격을 가한다. 오로치마루는 팔을 제대로 쓰지 못한 상태라 큰 피해를 입고, 만다는 소환 해제를 요구하며 사라진다. 패색이 짙어지자 오로치마루는 팔을 치료받기 전까지 더 싸우는 것을 포기하고 카부토와 함께 후퇴를 선택한다. 쓰나데와 지라이야는 더 깊이 쫓지 않고 철수한 뒤, 쓰나데는 코노하로 돌아가 5대 호카게가 되겠다는 결정을 굳히며 나루토 일행과 함께 귀환 준비를 한다.",
,,2,40,"초대 호카게의 유산, 죽음을 부르는 목걸이","쓰나데 일행은 코노하로 돌아가는 길에 온천 마을에 잠시 들른다. 지라이야는 온천과 술을 즐기려 하고, 쓰나데는 예전 빚과 도박 문제로 여러 상인들에게 쫓긴 기억이 있어 조심하는 태도를 보인다. 마을에는 쓰나데에게 돈을 떼인 적이 있는 자들이 여전히 남아 있고, 그들 중 일부는 쓰나데가 데려온 나루토를 납치해 돈을 받아 내거나, 쓰나데의 약점을 잡으려는 계획을 세운다. 나루토는 혼자 온천가를 돌아다니다 이들의 함정에 걸려 붙잡히고, 이 사실을 안 쓰나데와 지라이야, 시즈네는 납치범들이 은신한 곳으로 찾아간다. 납치범들은 쓰나데가 도박으로 진 빚을 상기시키며 협상하려 하지만, 쓰나데는 압도적인 힘을 보여 주며 벽과 바닥을 단번에 부수고 나루토를 구해낸다. 사건이 마무리된 뒤, 쓰나데는 나루토에게 빚과 도박에 관한 타박을 들으면서도 웃어넘기고, 일행은 다시 코노하로 향해 길을 재촉한다. 이 에피소드는 귀환 도중에 벌어지는 일회성 사건을 다루며, 코노하로의 복귀를 앞둔 짧은 여정을 그린다.",
,,2,41,YES인가 NO인가! 츠나데의 대답,"일행은 마침내 나뭇잎 마을에 도착하고, 쓰나데는 공식적으로 5대 호카게로 추대되기 위해 호카게 저택으로 향한다. 3대 호카게의 손자 코노하마루는 할아버지의 유품이 치워지고 새로운 호카게가 들어온다는 사실에 반발하며, 계단을 뛰어올라가다 쓰나데의 가슴 상을 들이받고 넘어진다. 나루토는 코노하마루에게 쓰나데가 바로 새 호카게라고 소개하고, 쓰나데에게 먼저 사스케와 카카시, 그리고 락 리를 치료해 달라고 요구한다. 쓰나데는 병원으로 가 사스케와 카카시의 상태를 확인하고, 두 사람은 비교적 간단한 치료로 회복 가능하다고 판단해 바로 치유술을 사용한다. 이어서 리의 병실을 찾아가 검사한 결과, 리의 신체는 전투불능 수준으로 부서져 있어 그대로 두면 평범한 생활은 가능하지만 닌자로 활동하는 것은 불가능하다고 진단한다. 쓰나데는 리에게 수술을 하면 살아남을 가능성도 있지만, 실패하면 죽을 수도 있다는 사실을 솔직하게 말하며, 닌자의 길을 포기할지, 목숨을 걸고 수술을 받을지 스스로 선택하라고 경고한다. 이와 동시에 코노하마루는 새 호카게가 부임한 것에 불만을 품고 있으며, 쓰나데의 진짜 능력을 알지 못한 채 저마다 복잡한 심정으로 새로운 체제를 맞이한다.",
,,2,42,교섭 결렬!!,"코노하마루는 3대 호카게의 뒤를 잇는 존재로서 할아버지를 잊지 않겠다고 다짐하며, 쓰나데가 새 호카게로 취임하는 것을 막기 위해 호카게 집무실 문을 온갖 함정과 장치로 봉쇄하고 안에 틀어박힌다. 나루토는 쓰나데를 찾으러 갔다가 이 소동을 목격하고, 코노하마루를 설득해 보지만, 코노하마루는 새 호카게를 인정할 수 없다며 말을 듣지 않는다. 한편, 쓰나데는 시즈네와 함께 각 하급닌자 팀의 정보를 훑어보며 호카게로서의 업무를 익히고, 동시에 리의 수술 성공률을 높이기 위해 각종 의학서와 자료를 검토한다. 병원에서는 리가 휠체어를 타고 복도에 나와, 닌자가 될 수 없을지도 모른다는 말을 되새기며 낙심하고 있고, 사쿠라는 꽃다발을 들고 찾아와 말을 건네며 리의 기분을 조금이라도 돌려주려 애쓴다. 다시 호카게 집무실로 돌아와, 쓰나데는 스스로 문 앞의 함정들을 하나씩 해체하고 문을 박차고 들어가 콘노하마루 앞에 선다. 쓰나데는 혼자서 코노하마루가 설치한 함정과 폭발 부비트랩을 단번에 무력화하며, 코노하마루에게 자신의 힘과 실력을 직접 보여 주고, 3대 호카게의 이름과 뜻은 사라지지 않을 것이라고 말한다. 코노하마루는 그녀의 실력과 말에 결국 설득되고, 5대 호카게로서 쓰나데를 받아들이기로 한다.",
,,2,43,받아라! 분노의 나선환,"리는 쓰나데의 설명을 들은 뒤, 자신의 닌자 인생과 생명 사이에서 심각한 고민에 빠져 있다. 가이는 병실로 찾아와 함께 병원 옥상과 공원 등을 거닐며, 그동안 둘이 걸어온 수련의 시간들을 회상한다. 리는 누구보다 열심히 노력해 닌자가 되어 왔는데, 수술을 받았다가 실패해 죽으면 모든 것이 끝나는 것 아니냐고 두려움을 토로하고, 반대로 닌자를 포기하면 자신의 존재 이유가 사라진다고 느끼고 괴로워한다. 가이는 리에게, 자신은 리가 닌자의 길을 걷지 못하게 되는 상황이라면, 그런 세계에서 혼자 살아갈 수 없으니 리와 함께 죽겠다고까지 말하며 극단적인 각오를 보여 준다. 이 말은 단순한 감정이 아니라, 제자와 함께 걸어온 사부로서의 결의라는 점이 강조되고, 리는 결국 위험을 감수하고서라도 수술을 받겠다고 결심한다. 그 사이 쓰나데는 리의 수술 성공률을 높이기 위해 새로운 치료법과 조합을 연구해, 원래 50%에 미치지 못하던 확률을 58%까지 끌어올리는 데 성공하고, 이 정도면 리가 살아남을 가능성이 실제로 더 크다고 판단해 수술을 집도하기로 결정한다. 에피소드 말미에는 수술 준비가 시작되고, 리와 가이가 서로의 결의를 확인한 채 수술실 앞에서 이별 인사를 나누는 장면이 그려진다.",
,,2,44,5대 호카게 목숨을 건 싸움!,"코노하에서는 쓰나데가 새 호카게로서 업무를 본격적으로 맡기 시작한 가운데, 상급 닌자가 부족해지자 하급 닌자 팀에게도 난이도 높은 임무가 배정되기 시작한다. 그 일환으로 7반은 카카시 대신 다른 상급 닌자의 지휘 아래, 차의 나라로 가서 ‘이타테’라는 청년을 호위하는 임무를 맡는다. 이 임무는 차 나라 다이묘 가문인 와사비 일가가 라이벌인 와가라시 일가와 벌이는 격년제 달리기 경주에서, 자기가 후원하는 주자를 안전하게 결승점까지 데려가기 위한 호위·감시 임무이다. 나루토, 사스케, 사쿠라는 출발 전 마을에서 이타테를 잠깐 마주치는데, 이타테는 닌자를 노골적으로 싫어하며, 특히 나루토와 자주 말다툼을 벌인다. 차의 나라에 도착한 뒤, 7반은 이타테가 바로 자신들이 지켜야 할 주자라는 사실을 알게 되고, 이타테는 코노하 닌자들을 믿지 못하겠다며 여전히 반발한다. 와사비 측뿐 아니라 와가라시 일가도 자신들의 주자를 지키기 위해 닌자를 고용한 상태여서, 경주 도중 적 닌자의 방해와 공격이 있을 것이라는 정보도 함께 전해진다. 경주가 시작되자, 이타테는 모두가 보는 앞에서 출발선과는 전혀 다른 방향으로 뛰어가 주변 사람들을 당황하게 만든다. 7반은 그를 따라가며, 이타테가 단순한 겁쟁이가 아니라 뛰어난 속도와 판단력, 그리고 닌자와 관련된 복잡한 과거를 가지고 있다는 힌트를 조금씩 마주하게 된다.",
